Bankrupt?, Persistent EPS in the Last Four Seasons, Operating Profit Growth Rate, Total Asset Growth Rate, Cash Reinvestment %, Debt ratio %, Inventory Turnover Rate (times), Current Liability to Assets, Total income/Total expense, Equity to Long-term Liability, Cash Flow to Equity, Current Liability to Current Assets, Gross Profit to Sales, Equity to Liability
0,0.222463837,0.848244168,7160000000.0,0.383117246,0.104574175,0.000368389,0.092298458,0.002367313,0.113652093,0.30508738,0.046266126,0.598199426,0.036196792
0,0.236645552,0.848168137,7080000000.0,0.401223874,0.146476404,0.000625955,0.126565017,0.002406283,0.115883973,0.318209125,0.040295867,0.599846171,0.024924147
0,0.197220384,0.848126164,6050000000.0,0.387178198,0.139250839,0.000485899,0.0747857,0.00210504,0.123605398,0.302071026,0.038911067,0.604702594,0.026395392
0,0.227852888,0.847987326,0.000114808,0.385650684,0.150890347,974000000.0,0.044060882,0.002400895,0.133517811,0.315057097,0.030093434,0.615874237,0.024089801
0,0.181147773,0.847905684,8530000000.0,0.362523751,0.231520392,0.00011044,0.161047504,0.00201787,0.145852254,0.330012757,0.061716561,0.595560407,0.01435072
0,0.219532949,0.847980714,6260000000.0,0.382884393,0.1489857,0.00018171,0.124453407,0.002250148,0.112723405,0.318500278,0.042494854,0.600019378,0.024442363
1,0.179256878,0.848085096,4660000000.0,0.368019075,0.185264685,252000000.0,0.041610323,0.001802833,0.149584597,0.299931999,0.018922177,0.540890122,0.018925875
1,0.151744351,0.847865228,5650000000.0,0.365457695,0.249538955,0.000104326,0.196709136,0.001976183,0.147995974,0.31305402,0.046946582,0.593870356,0.013020721
0,0.217263874,0.848046063,6370000000.0,0.374948772,0.117604378,824000000.0,0.106455792,0.002359112,0.112448395,0.320604261,0.029092033,0.606266094,0.031863683
0,0.221423844,0.84816682,794000000.0,0.365643977,0.147292681,9550000000.0,0.113851174,0.002336171,0.118618528,0.314604253,0.026884809,0.601151689,0.024765771
0,0.243263685,0.848084202,5550000000.0,0.396529563,0.09928349,0.000372019,0.101552182,0.002807732,0.110933234,0.319194937,0.03281342,0.602842525,0.038269975
0,0.202798525,0.848026558,4930000000.0,0.385240863,0.1311183,0.000139674,0.100323166,0.002176593,0.115167089,0.316122657,0.023903662,0.602862335,0.02824778
0,0.266710788,0.848088272,7280000000.0,0.384831042,0.049188258,0.00014426,0.052628524,0.002588917,0.110933234,0.308063371,0.012932115,0.615105317,0.078147035
0,0.255176326,0.848067556,0.000109175,0.373011438,0.145267104,0.000102988,0.085772236,0.002787831,0.123144586,0.322600439,0.02223039,0.608440395,0.025158918
0,0.263401721,0.848040181,6510000000.0,0.381813271,0.065483569,0.001336556,0.066077179,0.002676367,0.110974599,0.316679454,0.071834019,0.628452613,0.058914777
0,0.205729413,0.848511598,6440000000.0,0.380965687,0.178371678,0.00011751,0.130411222,0.002168587,0.12328903,0.312700188,0.040897429,0.608951097,0.01980328
0,0.227852888,0.848131175,692000000.0,0.384682016,0.052634761,8500000000.0,0.056194538,0.002337239,0.110933234,0.317111022,0.03179316,0.631192348,0.073170664
0,0.262078094,0.848087801,9390000000.0,0.384709959,0.096381171,0.000879891,0.063171998,0.0028411,0.115212742,0.319209733,0.017763211,0.608720876,0.039503302
0,0.185969557,0.848060862,5460000000.0,0.382539771,0.193548387,9550000000.0,0.159069747,0.002120685,0.121981629,0.324497217,0.039318175,0.598549609,0.017946595
0,0.217831143,0.847976056,6540000000.0,0.388016467,0.147292681,0.000190882,0.114617376,0.002247018,0.117803334,0.315778135,0.025414769,0.598728272,0.024765625
0,0.1824714,0.848060968,5520000000.0,0.368419582,0.133325271,812000000.0,0.099341545,0.001957355,0.117927378,0.318683963,0.059630763,0.603076615,0.027718658
0,0.223787463,0.848018159,6820000000.0,0.380462725,0.067539378,0.000123051,0.06746975,0.002341895,0.110944763,0.31444628,0.018074495,0.608804727,0.057105141
0,0.348302921,0.848198583,9780000000.0,0.390540591,0.145418266,0.000171393,0.128780227,0.002486078,0.114793664,0.320402201,0.023354066,0.608731511,0.025128225
0,0.212347547,0.848253332,6440000000.0,0.38292165,0.120113674,235000000.0,0.11369806,0.002211838,0.112529633,0.320441193,0.025216259,0.625089713,0.03112782
0,0.229176515,0.848060521,6600000000.0,0.376038523,0.054630106,0.000184194,0.041343403,0.002405128,0.110933234,0.313038602,0.018334842,0.611763435,0.070523816
0,0.246761842,0.848045992,5830000000.0,0.386507582,0.096018381,19100000.0,0.031686925,0.002598677,0.121019238,0.315259493,0.028325748,0.63574693,0.039655777
0,0.210551196,0.848128775,5380000000.0,0.382362803,0.156090335,7030000000.0,0.160261733,0.002207468,0.11116389,0.316682117,0.038264114,0.602668428,0.023167785
0,0.235321925,0.848051498,5930000000.0,0.373132521,0.192157693,0.000124197,0.20027297,0.002300911,0.110933234,0.279155238,0.040985225,0.602538338,0.018106533
0,0.196653115,0.847904319,610000000.0,0.376178235,0.139160141,4550000000.0,0.112708302,0.001995414,0.11597315,0.316131822,0.050360861,0.599036901,0.026417004
0,0.252056349,0.848143551,8220000000.0,0.378488134,0.131057835,0.000209416,0.088416916,0.002667585,0.115265252,0.320238686,0.045784705,0.608659382,0.028259771
0,0.216602061,0.849294441,67200000.0,0.379242577,0.088702119,0.000139865,0.058458786,0.002236577,0.115424935,0.31089658,0.022319624,0.617521207,0.043118805
0,0.219627494,0.848081943,6010000000.0,0.380695578,0.069111467,0.013760315,0.024769391,0.002643747,0.117172021,0.314356273,0.035830944,0.602144002,0.055786601
0,0.232769216,0.848159032,7680000000.0,0.387094371,0.020527859,5390000000.0,0.012819326,0.002739463,0.112174026,0.306878696,0.004860538,0.628211671,0.17296047
0,0.183511393,0.848064744,3140000000.0,0.371660892,0.089185839,6340000000.0,0.053952478,0.001984378,0.11308822,0.315085167,0.019032873,0.596752352,0.04286676
0,0.211307554,0.84806018,5750000000.0,0.392412727,0.076306799,4910000000.0,0.068340059,0.00221378,0.110933234,0.314214524,0.019925336,0.618937863,0.050409075
0,0.238536447,0.84868568,8020000000.0,0.386982601,0.070623092,0.000116172,0.07186663,0.002472462,0.1112218,0.320087007,0.019745264,0.614384893,0.054561568
0,0.21282027,0.846624684,5980000000.0,0.379708282,0.10463464,5810000000.0,0.051475719,0.002214781,0.118740418,0.31322227,0.025382052,0.610609154,0.036178341
0,0.198260376,0.848001384,5710000000.0,0.369574532,0.110227651,8730000000.0,0.116591219,0.002099904,0.110933234,0.313124323,0.020353066,0.597323446,0.034191044
0,0.24137279,0.847970362,6850000000.0,0.380295071,0.076004474,0.001640744,0.05547242,0.002512882,0.113787855,0.304316201,0.025730116,0.606267213,0.050617193
0,0.240143708,0.84800256,7210000000.0,0.36707835,0.078967258,0.00012821,0.08333592,0.002265567,0.110933234,0.311363749,0.016225264,0.61342954,0.048660117
0,0.295074218,0.849361895,9370000000.0,0.403803882,0.092269553,0.0005822,0.0832196,0.003050893,0.110933234,0.325476742,0.022911599,0.609355889,0.041365711
0,0.23541647,0.84810813,6950000000.0,0.375638016,0.125585754,0.000137573,0.097847793,0.002324557,0.116747144,0.31797728,0.021342337,0.610308749,0.029635667
0,0.215467524,0.847898649,6420000000.0,0.37392422,0.138525259,0.000138528,0.07178953,0.002247641,0.121422798,0.315190262,0.023356603,0.607500473,0.026555116
0,0.240332798,0.850428932,0.000144003,0.362905629,0.128034586,0.00030094,0.132759963,0.002339938,0.110933234,0.31354868,0.02659729,0.606192718,0.029002091
0,0.235038291,0.848023606,7180000000.0,0.386041876,0.07461378,0.000124389,0.079081276,0.00237113,0.110933234,0.315671682,0.015237127,0.611260326,0.051583338
0,0.239670984,0.848020253,8160000000.0,0.386107075,0.158146144,0.000308583,0.148771316,0.002372142,0.113541134,0.316539583,0.041344707,0.605780674,0.022817772
0,0.267088967,0.848204065,0.000177536,0.378544018,0.09952535,7600000000.0,0.102030152,0.002484957,0.110933234,0.317531347,0.019326864,0.617229281,0.038165106
0,0.299234187,0.848292635,9440000000.0,0.378292538,0.131722949,0.000255274,0.129484209,0.002590327,0.111818695,0.318146313,0.021955483,0.604542048,0.02810278
0,0.24137279,0.848177972,0.000114656,0.39489028,0.031502252,0.000145407,0.032779941,0.002504368,0.110933234,0.316074236,0.006853274,0.631237972,0.118766711
0,0.224638366,0.848027629,6400000000.0,0.377994486,0.127067146,0.000125726,0.098064472,0.00229008,0.116134108,0.314334529,0.043737765,0.61426263,0.029251799
0,0.329204879,0.848161914,0.000150127,0.380583808,0.213925084,9590000000.0,0.129996961,0.00246729,0.142774101,0.301917329,0.038646462,0.613426951,0.015860805
0,0.187198639,0.848061097,6990000000.0,0.221387057,0.241980833,0.000636655,0.24575038,0.002186015,0.110933234,0.247854307,0.043628325,0.603969854,0.013553958
0,0.181431408,0.847967609,3730000000.0,0.381859841,0.076881217,2870000000.0,0.074910867,0.001675997,0.111154997,0.316317525,0.02332618,0.543141324,0.050034914
0,0.249409095,0.848073661,8360000000.0,0.387671845,0.060767301,0.000550864,0.034925833,0.002618994,0.114647434,0.31484114,0.045440642,0.629866894,0.06350043
0,0.209416659,0.847916177,6240000000.0,0.385399203,0.078574236,3880000000.0,0.074532896,0.002182339,0.110933234,0.320844981,0.034692877,0.619371831,0.04892204
0,0.288361539,0.848115129,9190000000.0,0.394499087,0.150497324,0.000132605,0.147850043,0.002630283,0.112899186,0.321746785,0.031200549,0.602683079,0.024161966
0,0.20289307,0.848252179,6900000000.0,0.377677806,0.118329957,5870000000.0,0.122831621,0.002158174,0.110933234,0.315951345,0.025951046,0.608521829,0.031649586
0,0.253379975,0.848084778,9520000000.0,0.387066428,0.120415999,0.000165851,0.065050323,0.002791107,0.120686481,0.3177167,0.016070362,0.615383583,0.03104203
0,0.198449466,0.847967456,4970000000.0,0.375554189,0.10584394,6800000000.0,0.099742886,0.002071689,0.112194895,0.318248417,0.02955453,0.602429162,0.035726409
0,0.205823958,0.848129493,6300000000.0,0.37612235,0.079753303,7800000000.0,0.071644221,0.002138398,0.110933234,0.314625722,0.022778573,0.603835114,0.048173246
0,0.247140021,0.84807052,5950000000.0,0.379466115,0.133234574,0.000147126,0.103775075,0.002417785,0.117227187,0.324240766,0.02588094,0.605370699,0.027746177
0,0.208660301,0.848088707,5830000000.0,0.375386536,0.061462648,0.000119994,0.052041013,0.002162383,0.111633248,0.315036906,0.018397567,0.606683531,0.062758731
0,0.247801834,0.848016959,915000000.0,0.41422637,0.168092632,0.000248395,0.129075583,0.002459224,0.121076161,0.337797376,0.024353984,0.59916009,0.021249131
0,0.238063723,0.848095366,7200000000.0,0.371921687,0.139825256,0.00022623,0.146466654,0.002440521,0.110933234,0.335631243,0.027913835,0.602369045,0.026272159
0,0.223692919,0.849713261,6600000000.0,0.386293357,0.150225232,0.000124962,0.112870672,0.002330323,0.118918457,0.317996089,0.033958265,0.602533552,0.024211616
0,0.245910939,0.848117929,839000000.0,0.366407734,0.131541555,0.003409698,0.113928611,0.002392046,0.114654609,0.313824212,0.022240711,0.6038519,0.028143898
0,0.191169519,0.848065203,7690000000.0,0.363725271,0.201136742,4010000000.0,0.181366603,0.002131538,0.11887359,0.316902483,0.032844426,0.600952899,0.017122341
0,0.238725537,0.848023535,9180000000.0,0.402118028,0.189255374,0.000255847,0.147967085,0.002361579,0.123994897,0.32397838,0.030487195,0.600399446,0.0184429
0,0.20705304,0.848054027,7370000000.0,0.374855631,0.151253137,0.000163367,0.13935436,0.002132922,0.113108067,0.31882398,0.054262151,0.598736829,0.024024405
0,0.268128959,0.848020394,677000000.0,0.395905518,0.043111528,6290000000.0,0.046902346,0.002798584,0.110933234,0.320367661,0.008888784,0.624756697,0.088726666
0,0.248841827,0.848131057,4660000000.0,0.413611639,0.08044865,6970000000.0,0.0839498,0.002386751,0.110933234,0.316535989,0.020269108,0.62093327,0.047733466
0,0.245721849,0.848146186,9060000000.0,0.391630342,0.148078725,81800000.0,0.090833573,0.002405416,0.123138765,0.345046379,0.018571136,0.61185859,0.024613035
0,0.263496265,0.848056792,759000000.0,0.39033568,0.064909151,0.000237886,0.069626003,0.002782747,0.110933234,0.31805544,0.011259765,0.613571309,0.059431959
0,0.250921811,0.848193559,9480000000.0,0.380323013,0.151283369,0.005610095,0.074947313,0.003030968,0.124166107,0.324297475,0.033512007,0.604897204,0.024015608
0,0.256027229,0.847994337,735000000.0,0.375135055,0.143453155,0.000175405,0.150787689,0.0023464,0.110933234,0.311901842,0.034267606,0.603053429,0.025519749
0,0.19655857,0.847902002,5760000000.0,0.381496591,0.194515827,4280000000.0,0.165829643,0.002055593,0.119336215,0.314669823,0.04882133,0.59742285,0.01783941
0,0.230121963,0.848056545,7530000000.0,0.376560113,0.062006833,4550000000.0,0.065207241,0.002359469,0.110933234,0.312309946,0.011720003,0.622038283,0.062212838
0,0.216223882,0.84797195,6820000000.0,0.37544242,0.128336911,6420000000.0,0.066323032,0.00225091,0.121913138,0.313603567,0.023211002,0.607175043,0.028930975
0,0.212914815,0.847870321,611000000.0,0.377444954,0.048674305,4910000000.0,0.044111955,0.002231789,0.110933234,0.313926731,0.009536449,0.6216787,0.078949287
0,0.198260376,0.844624367,4480000000.0,0.372666816,0.115518336,8250000000.0,0.121348541,0.00209717,0.110933234,0.31154781,0.02470929,0.599588162,0.032491232
0,0.259430841,0.848019041,8380000000.0,0.377174844,0.140732231,0.000182475,0.146486789,0.002621352,0.110933234,0.306797405,0.025412687,0.605127403,0.026080051
0,0.21915477,0.847945646,7640000000.0,0.371614321,0.162197297,0.000132796,0.10589441,0.002265025,0.124258109,0.313225998,0.020757396,0.600744072,0.022154141
0,0.234943746,0.848014524,6530000000.0,0.392030848,0.099253258,0.00027247,0.098149751,0.002429906,0.111852638,0.311467928,0.028904958,0.599561212,0.038275261
0,0.197976742,0.84787171,7050000000.0,0.34162289,0.19200653,8750000000.0,0.162867832,0.002135159,0.120425695,0.320797772,0.031630251,0.60146953,0.018122125
0,0.23106741,0.848252685,7400000000.0,0.386032562,0.186020498,0.000472141,0.104039891,0.002327018,0.134039665,0.326736672,0.028710518,0.603437838,0.018833396
1,0.215278434,0.848365336,6150000000.0,0.36018591,0.190494906,0.000307819,0.188764395,0.002231412,0.112910556,0.313067409,0.044322258,0.598960826,0.018296981
0,0.223882008,0.848247803,7630000000.0,0.376969934,0.097983493,8790000000.0,0.07914954,0.002383506,0.113370939,0.317709016,0.019876251,0.607487893,0.038814546
0,0.226907441,0.848027511,4560000000.0,0.40085131,0.09904163,0.000102988,0.101961463,0.002308191,0.110933234,0.318678283,0.027712309,0.602459154,0.0383693
0,0.250354543,0.848027252,6070000000.0,0.382614284,0.035523173,0.000561755,0.030867633,0.003603686,0.110933234,0.312473478,0.026846052,0.615410352,0.106410895
0,0.208565756,0.847902896,6000000000.0,0.36891323,0.115064849,0.000171584,0.109061499,0.002232335,0.112408357,0.312696059,0.028429354,0.602928679,0.032629131
0,0.240049163,0.848000689,6900000000.0,0.379214634,0.064939384,0.000182857,0.068031088,0.002417463,0.110933234,0.310593353,0.015602917,0.611913205,0.059395638
0,0.243263685,0.84860745,6190000000.0,0.39436869,0.084378874,0.000137573,0.084817286,0.002617328,0.111013306,0.310558517,0.02587899,0.609780944,0.045433082
0,0.257918124,0.848034817,6430000000.0,0.382316233,0.035583638,0.000837855,0.034075005,0.002573041,0.110933234,0.31803398,0.024914511,0.62830416,0.106271292
0,0.218020233,0.84839724,5720000000.0,0.378655788,0.165371708,9840000000.0,0.091284266,0.002231727,0.127575203,0.311562155,0.027975131,0.613202946,0.021657438
0,0.231161955,0.848081249,9610000000.0,0.38616296,0.060464976,9000000000.0,0.0652053,0.002416146,0.110933234,0.315562042,0.026814172,0.619645419,0.06378757
0,0.264630803,0.847950457,8250000000.0,0.376457658,0.096864891,0.000470231,0.09026849,0.002723197,0.110933234,0.315054441,0.027596391,0.59888655,0.039289379
0,0.205634868,0.847969327,5350000000.0,0.390000373,0.158327539,7850000000.0,0.144040579,0.002150677,0.115215104,0.314436571,0.040409427,0.601276675,0.022788275
0,0.226151083,0.848057968,5660000000.0,0.385771767,0.132357832,0.000174832,0.107087466,0.002287748,0.11618559,0.318031205,0.023708744,0.599851282,0.027950624
0,0.231823769,0.848659129,0.000102207,0.382940278,0.139220606,5560000000.0,0.090250684,0.002530653,0.121162594,0.318076297,0.029113782,0.618500024,0.026406103
0,0.245154581,0.848143292,8930000000.0,0.390633732,0.085618406,0.000161839,0.081836869,0.002528342,0.110933234,0.31996573,0.01893344,0.611372718,0.044743471
0,0.762692635,0.848163138,0.000116506,0.417113744,0.102881156,0.000275527,0.109276665,0.003104585,0.110933234,0.335195354,0.018147466,0.616484119,0.036836988
0,0.226151083,0.848768416,6370000000.0,0.388128237,0.059316141,3420000000.0,0.052656711,0.002344791,0.111887711,0.314768648,0.011148597,0.627219918,0.065033443
0,0.229649239,0.848124387,6450000000.0,0.373961477,0.06233939,0.000314315,0.052671946,0.002401764,0.110933234,0.314694917,0.018398822,0.607831021,0.061874615
0,0.2475182,0.848022523,6370000000.0,0.375274766,0.065634731,0.024993881,0.043314997,0.002509829,0.11423951,0.314085327,0.030584413,0.634410302,0.05876521
0,0.228041978,0.848164255,8290000000.0,0.391518572,0.134776431,0.000108721,0.13721868,0.0023177,0.111279459,0.322177141,0.028864309,0.606236808,0.027389213
0,0.226245627,0.848010465,6420000000.0,0.388463545,0.098376515,0.000367816,0.104519229,0.002322543,0.110933234,0.327880121,0.023729957,0.60265393,0.038642448
0,0.220194762,0.848235933,8860000000.0,0.375516933,0.103455573,4970000000.0,0.076229652,0.002334086,0.113567455,0.32282037,0.022612025,0.607244367,0.036613819
0,0.271532571,0.846948534,9170000000.0,0.37204277,0.130574115,0.000257184,0.04128391,0.002661886,0.12024685,0.319953353,0.021952501,0.59740904,0.02837949
0,0.199489458,0.847443173,6300000000.0,0.36979807,0.123771805,0.000114644,0.104190066,0.002131217,0.114610174,0.312249286,0.050018837,0.616751946,0.030113059
0,0.220383852,0.848022653,6140000000.0,0.377743005,0.058016144,0.005927468,0.062668089,0.002212975,0.110933234,0.315355699,0.110244396,0.592507655,0.066485108
0,0.272950742,0.848107435,5870000000.0,0.39990127,0.008223237,9670000000.0,0.012206149,0.003173695,0.110933234,0.315046567,0.003801258,0.632756094,0.345619548
0,0.214427531,0.848057956,6320000000.0,0.364433143,0.071771926,0.000173685,0.063406861,0.002237814,0.111397279,0.315113205,0.03276575,0.587792037,0.053681074
0,0.214805711,0.848129163,7330000000.0,0.378283223,0.108897421,6230000000.0,0.102491427,0.002232822,0.110933234,0.31645454,0.025526781,0.615426764,0.0346473
0,0.25961993,0.848133657,0.000100477,0.389627808,0.065483569,0.00014063,0.069392477,0.002735973,0.110933234,0.321878167,0.017886882,0.617470593,0.058892044
0,0.216034792,0.848202582,6410000000.0,0.381915726,0.107325332,5640000000.0,0.093051944,0.002245392,0.113707416,0.315285535,0.034666294,0.612273438,0.035199768
0,0.218209322,0.849865557,9200000000.0,0.373868336,0.159718233,0.000135662,0.167402425,0.002268066,0.110933234,0.326790441,0.027682335,0.598832206,0.022558081
0,0.19258769,0.848222569,4730000000.0,0.371763347,0.095655591,0.001129242,0.100722408,0.002074331,0.110933234,0.315496116,0.05064512,0.607170022,0.039810899
0,0.214049352,0.847899978,0.000146249,0.382549085,0.052997551,9340000000.0,0.057784567,0.002231425,0.110933234,0.315227789,0.021031748,0.602666481,0.07267781
0,0.287227002,0.848095248,9080000000.0,0.380323013,0.103123016,0.000261006,0.071730769,0.002945667,0.114993995,0.315325702,0.019304282,0.607988211,0.036745403
0,0.222652926,0.847982126,6390000000.0,0.37711896,0.12310669,6270000000.0,0.068930154,0.002291292,0.120950168,0.308324442,0.01864394,0.615430343,0.030293652
0,0.215467524,0.847842429,568000000.0,0.382074066,0.10451371,0.000267693,0.058550229,0.00224106,0.118268207,0.314643883,0.024900738,0.60396933,0.036214658
0,0.241845514,0.848053674,992000000.0,0.381496591,0.14169967,0.000175023,0.11962294,0.002375917,0.115936723,0.330391732,0.023734759,0.604324407,0.025882262
0,0.217263874,0.847882344,7130000000.0,0.388379718,0.078725398,0.000105472,0.083586988,0.002251227,0.110933234,0.318820888,0.016720593,0.608282916,0.048829483
0,0.236834641,0.847989961,0.000102698,0.371754033,0.123983433,0.000374121,0.121032405,0.002404596,0.112336408,0.317552316,0.043010932,0.604118692,0.030055658
0,0.243736409,0.84807792,0.000126718,0.35558474,0.10656952,0.000113497,0.111593204,0.002449819,0.110933234,0.316588536,0.019244838,0.606985141,0.035466391
0,0.255270871,0.847984479,8420000000.0,0.345749041,0.079874233,0.000155342,0.079714772,0.002473065,0.111187032,0.310146759,0.013340565,0.60510622,0.048097405
0,0.25545996,0.848163761,0.000127853,0.399659104,0.045953382,0.000155725,0.05088247,0.002587134,0.110933234,0.307083855,0.016758684,0.631882863,0.083432278
0,0.239670984,0.848403146,8170000000.0,0.387820871,0.116667171,0.000171393,0.087431704,0.002409181,0.116238309,0.317958501,0.033544922,0.613499361,0.03214
0,0.26160537,0.847975926,7760000000.0,0.386060504,0.077546331,5940000000.0,0.078657332,0.002510312,0.110933234,0.320702583,0.017012687,0.61041879,0.049578837
0,0.25763449,0.84859558,0.000102303,0.362467866,0.159355443,0.000203493,0.165901453,0.002347304,0.110933234,0.322291495,0.028099993,0.603671497,0.022617292
0,0.226245627,0.848694774,7920000000.0,0.390633732,0.042325483,0.000115981,0.047331617,0.002564918,0.110933234,0.322805912,0.009883534,0.615630526,0.09027646
0,0.253096341,0.848226887,0.000130951,0.396436422,0.109774163,0.000190691,0.05543296,0.002394732,0.120185431,0.313022726,0.018479184,0.65129102,0.034349913
0,0.217074785,0.848111012,7250000000.0,0.382521143,0.093267225,9530000000.0,0.087964588,0.002269857,0.111763949,0.3147417,0.024630286,0.602623235,0.040896627
0,0.247140021,0.848017053,6120000000.0,0.383778548,0.04897663,0.000793335,0.043433151,0.002577327,0.112017716,0.314996358,0.065994536,0.626019208,0.07846273
0,0.225583814,0.848042099,5670000000.0,0.383555009,0.080357953,1890000000.0,0.079967597,0.002348028,0.110933234,0.311375757,0.033526525,0.619688256,0.047797327
0,0.253285431,0.848088672,7550000000.0,0.386228158,0.101248602,0.000201009,0.070982929,0.002546684,0.11583542,0.317840667,0.016502452,0.601337829,0.037471453
0,0.269168951,0.848158903,0.000107051,0.398625238,0.042597575,8060000000.0,0.046023998,0.002927882,0.110933234,0.325200317,0.008231611,0.617469526,0.089736721
0,0.254136334,0.848004277,8260000000.0,0.381291681,0.076276567,0.000209989,0.064924794,0.003029226,0.110933234,0.315003877,0.024176221,0.606139312,0.050444607
0,0.194951309,0.847971797,3270000000.0,0.374706606,0.06330683,5030000000.0,0.061489764,0.00203114,0.110933234,0.316233839,0.01468247,0.601708887,0.060946191
0,0.218587501,0.848706291,7100000000.0,0.375451734,0.070774254,0.00011216,0.05985303,0.002300726,0.110933234,0.314082526,0.017811927,0.603323023,0.054439574
0,0.240427342,0.848035746,9760000000.0,0.407138333,0.179913535,0.000186678,0.170813978,0.002396074,0.115089594,0.326005223,0.038508995,0.600491785,0.019600212
0,0.218682046,0.850811507,7400000000.0,0.375535561,0.092269553,0.000480931,0.087330396,0.002278541,0.111440108,0.31573361,0.022187569,0.606080692,0.041371611
0,0.227947433,0.848077967,6710000000.0,0.378935211,0.021585996,0.000127255,0.026110205,0.00247665,0.110933234,0.314859138,0.005874175,0.606679477,0.165847699
0,0.231161955,0.84795381,5740000000.0,0.371502552,0.146627566,0.000154578,0.153011691,0.002324607,0.110933234,0.305096934,0.035561864,0.600911298,0.024893389
0,0.237023731,0.848112941,8140000000.0,0.382521143,0.16198567,0.000112542,0.148372385,0.002467047,0.115063658,0.316513451,0.041117427,0.604401904,0.02219037
0,0.215089345,0.848183289,5800000000.0,0.386386498,0.122109018,0.00243236,0.120199435,0.002235384,0.111730334,0.312659741,0.024938599,0.599703872,0.030569415
0,0.217547509,0.848491964,6040000000.0,0.419079021,0.220001814,0.000103179,0.223171988,0.002243925,0.112513604,0.329348199,0.04037637,0.603298783,0.015313582
0,0.234471022,0.848025935,7580000000.0,0.383517753,0.195573964,0.00012821,0.148497686,0.002348022,0.126108823,0.316701831,0.037680469,0.600956614,0.017720594
0,0.232580127,0.84844806,9600000000.0,0.373318803,0.154881035,0.000295972,0.042907713,0.002462825,0.133667925,0.322006315,0.014192801,0.600491294,0.023373575
0,0.229649239,0.848026852,7060000000.0,0.380770091,0.028509236,5580000000.0,0.031472608,0.002417445,0.110933234,0.316398478,0.005898391,0.61915863,0.129977504
0,0.248085468,0.848104483,9120000000.0,0.403999478,0.087643982,2640000000.0,0.092748649,0.00246141,0.110933234,0.314658803,0.02074608,0.635076898,0.043665336
0,0.22114021,0.847998937,9600000000.0,0.357419619,0.139311304,908000000.0,0.143982485,0.002268615,0.110933234,0.302641281,0.037485836,0.608064486,0.026383411
0,0.254230878,0.848021194,7200000000.0,0.399752245,0.051062672,0.000134706,0.055739466,0.002736802,0.110933234,0.326183708,0.008955324,0.613670342,0.075383865
0,0.233903753,0.848070579,8070000000.0,0.36379047,0.070895184,0.001123892,0.059516555,0.002976404,0.111331971,0.313121727,0.025362248,0.601595583,0.054345722
0,0.282405219,0.848119282,0.000108009,0.384970754,0.152946156,0.000267311,0.160501843,0.002408148,0.110933234,0.31716182,0.030244083,0.605226062,0.023713921
0,0.220289307,0.848484976,6400000000.0,0.376131664,0.182453064,5560000000.0,0.175474407,0.002273188,0.112825836,0.315144957,0.052411693,0.600988662,0.019276239
0,0.224922001,0.847996713,5560000000.0,0.383014791,0.04958128,4410000000.0,0.026344428,0.002343842,0.113999057,0.312438972,0.004591282,0.618304579,0.077562113
0,0.215656613,0.848216887,6560000000.0,0.375461048,0.164132176,4660000000.0,0.124214674,0.002241696,0.120679614,0.309278464,0.038657558,0.612097936,0.021850486
0,0.222558381,0.848025547,7090000000.0,0.386936031,0.073313783,7680000000.0,0.070124106,0.002291906,0.110933234,0.324322493,0.015317777,0.617092595,0.052524076
0,0.21698024,0.847953163,532000000.0,0.386190902,0.069323095,9360000000.0,0.074949138,0.002110467,0.110933234,0.31195594,0.01649876,0.602122662,0.055608623
0,0.310012291,0.84811747,9720000000.0,0.418240751,0.151404299,0.000625,0.154798985,0.002850515,0.110933234,0.330469208,0.029181743,0.599709951,0.023991761
0,0.205445779,0.84795074,5240000000.0,0.369909839,0.122774133,0.000130121,0.107857875,0.00216994,0.114169468,0.297947589,0.026616651,0.602562122,0.03038818
0,0.230689231,0.847992819,5190000000.0,0.381254424,0.112555552,0.000826009,0.084871258,0.002285867,0.115893333,0.315444803,0.023130105,0.598278242,0.033430154
0,0.223976553,0.848192371,5870000000.0,0.389897917,0.126250869,0.000105854,0.127117728,0.002298895,0.110933234,0.314715555,0.02655021,0.605529407,0.029458596
0,0.229460149,0.848042675,6270000000.0,0.378348422,0.134443873,5080000000.0,0.062296538,0.00231968,0.124734145,0.310585127,0.021918072,0.634134442,0.027460986
1,0.176042356,0.848082131,2230000000.0,0.420308483,0.173746108,0.000118465,0.181765253,0.001834916,0.110933234,0.316883752,0.046335308,0.602949367,0.020433018
0,0.213482084,0.847803196,5760000000.0,0.383564323,0.097288146,0.000117892,0.094517938,0.002212898,0.110933234,0.314824619,0.027703786,0.60171167,0.039112214
0,0.195802212,0.848041487,5760000000.0,0.377780262,0.179701908,0.000184385,0.124837187,0.002072734,0.123120079,0.318183263,0.037116545,0.596712135,0.019631275
0,0.221896568,0.847947046,6660000000.0,0.380267129,0.041690601,0.000148082,0.027756998,0.002351311,0.111939235,0.313348997,0.04494272,0.635192185,0.09158382
0,0.226623806,0.848026182,8320000000.0,0.379615141,0.109320676,0.000289667,0.112203259,0.002331345,0.110933234,0.315618465,0.031404743,0.602596396,0.034502164
